CreditScore,CreditScore_Normalized,CreditScore_Category_churn,Balance,NumOfProducts,HasCrCard,Exited,Credit_Score,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,income,loan_type_type1,loan_type_type2,loan_type_type3,open_credit,loan_limit,Status,CreditScore_Category_loan
350,0.0,Poor,0.0,1,0,1,500,296500,3.375,0.0382,6036.11,5400.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,356500,3.56,-0.0682,1615.0,7500.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,326500,4.56,0.6283,10501.75,3300.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,236500,4.125,-0.2481,4125.0,6120.0,False,False,True,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,496500,3.75,0.7142,6866.56,6660.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,696500,4.122040070417605,0.3722535995543357,3782.263797186425,10720.258947971899,False,False,True,0,0.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,216500,4.125,0.3032,3859.34,3060.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,346500,4.5,0.8926,795.0,6600.0,True,False,False,0,0.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,386500,3.75,0.171,5056.25,7080.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,456500,3.75,0.1587,1812.88,11880.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,436500,4.75,0.3227,645.0,7500.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,256500,4.037954907991743,0.4378212051698398,3189.47550819747,7620.0,False,False,True,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,636500,4.5,0.9753,6020.0,12840.0,True,False,False,0,0.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,146500,4.99,1.2753,3745.22,4320.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,126500,4.0612515734254035,0.5225447412206212,3142.376305031953,1440.0,False,True,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,146500,4.375,1.0813,3586.63,4920.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,406500,4.25,0.1889,5204.0,6960.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,296500,3.875,0.1321,0.0,8040.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,376500,4.045645069397029,0.46578819765262214,3173.928198414678,5580.0,True,False,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,126500,4.0508472374064874,0.48470704550862154,3163.4109006204358,4200.0,True,False,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,416500,4.0414088465706834,0.45024391421782806,3182.5626954175527,6715.669948835777,False,False,True,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,286500,3.5,0.243,0.0,8520.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,486500,3.5,-0.1315,1995.0,5220.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,366500,4.125,0.6043,3600.0,4800.0,False,False,True,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,106500,4.5,0.6476,3146.6,1980.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,206500,4.057632673940564,0.5093838035816649,3149.6926861062075,2400.0,False,True,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,196500,4.125,-0.1365,4278.99,3060.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,276500,3.875,0.4573,4535.15,4980.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,356500,4.56,0.5998,6000.0,7680.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,286500,5.5,1.3432,0.0,9480.0,True,False,False,0,0.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,136500,4.0414088465706834,0.45024391421782806,3182.5626954175527,6715.669948835777,False,True,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,226500,4.25,0.6422,2385.0,7680.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,326500,4.045418888179227,0.46496563905018684,3174.3854722318183,5640.0,True,False,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,186500,4.057406492722761,0.5085612449792296,3150.1499599233484,2460.0,False,True,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,116500,3.99,1.1215,2256.25,2760.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,686500,3.25,-0.4785,2649.39,12519.065687315766,False,False,True,0,0.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,656500,4.25,0.5016,750.12,10920.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,226500,3.99,0.6346,4924.13,8760.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,286500,4.5,0.363,825.0,9780.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,136500,3.625,0.7324,3113.01,10200.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,376500,4.25,0.1751,4712.5,15720.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,326500,4.875,0.5952,0.0,7560.0,False,False,True,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,686500,4.028229115626235,0.4024511852651447,3209.1382823345293,10200.0,True,False,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,146500,3.75,0.5275,1868.15,3240.0,False,False,True,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,96500,3.375,1.5049,2768.24,4440.0,False,True,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,296500,3.625,0.1324,7597.76,3120.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,146500,4.625,1.1223,1199.59,6060.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,546500,3.625,-0.073,0.0,7020.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,376500,3.25,-0.363,7627.2,14100.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,296500,3.625,-0.0785,801.62,8280.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,526500,4.99,0.8496,4905.4,8340.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,76500,5.375,1.4769,2953.75,3360.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,216500,4.056275586633748,0.5044484519670562,3152.4363290090537,2760.0,True,False,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,426500,4.018050960825121,0.36543604815557984,3229.7156041058715,12900.0,True,False,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,426500,3.125,-0.4903,0.0,8609.748269616433,False,False,True,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,176500,4.046323613050437,0.46825587345992625,3172.5563769632545,5400.0,False,True,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,716500,3.75,0.0336,0.0,15720.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,136500,4.75,0.2825,2282.9814503625776,1980.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,436500,4.99,0.5689,4930.0,5040.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,376500,4.375,0.0078,795.0,6420.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,166500,4.25,0.088,5150.0,2220.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,86500,4.0571803115049585,0.5077386863767956,3150.6072337404903,2520.0,True,False,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,326500,4.0490377876640675,0.4781265766891436,3167.0690911575634,4680.0,True,False,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,96500,3.5,1.4321,2039.6,1980.0,False,True,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,676500,3.5,-0.3582,0.0,12300.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,156500,4.25,1.3721,2812.5,3660.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,166500,4.066679922652664,0.5422861476790559,3131.401733420571,0.0,False,False,True,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,126500,2.99,0.4739,4848.5,12060.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,396500,3.125,-0.1148,0.0,8700.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,196500,4.99,1.486,5300.13,12480.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,696500,3.5,0.7904,19668.7,17820.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,196500,3.875,0.4796,4111.25,3660.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,306500,4.0406690826053735,0.44769190839905626,3183.988222391778,6900.0,True,False,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,686500,4.040442901387571,0.4468693497966223,3184.4454962089194,6960.0,True,False,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,426500,4.25,-0.152,1025.0,9300.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,286500,3.25,-0.3682,3221.0945898828118,7200.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,476500,3.75,0.0601,0.0,4620.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,236500,3.75,1.1902,6494.15,3000.0,False,True,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,456500,3.375,0.4491,6981.28,5580.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,576500,3.875,0.107,0.0,12720.0,False,False,True,0,0.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,276500,4.375,0.9081,1250.0,9720.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,456500,4.031621833893273,0.41478956430166614,3202.2791750774154,9300.0,True,False,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,496500,4.75,0.357,1825.0,6660.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,656500,4.005884866122935,-0.048619276301896,4016.316715649795,41400.0,True,False,False,0,0.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,566500,4.125,0.1347,2953.83,16560.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,226500,4.375,0.7935,0.0,5040.0,False,True,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,366500,4.125,-0.2163,5850.0,3300.0,False,False,True,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,766500,3.0,-0.3439,1250.0,17220.0,True,False,False,0,0.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,156500,4.051525781059895,0.4871747213159261,3162.039079169014,4020.0,True,False,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,216500,4.99,0.5357,7083.38,5880.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,236500,3.99,1.258,0.0,4260.0,False,True,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,246500,4.875,0.8211,0.0,5880.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,196500,5.125,1.7535,1950.0,2280.0,False,True,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,586500,3.75,0.0189,0.0,10800.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,146500,3.99,0.4787,3729.75,1680.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,406500,3.125,-0.427,6031.49,8859.034628409023,False,False,True,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,336500,4.046323613050437,0.46825587345992625,3172.5563769632545,5400.0,True,False,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,236500,4.625,1.057,2468.3,7080.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,196500,4.050621056188685,0.48388448690618713,3163.8681744375767,4260.0,False,True,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,586500,3.99,0.52,10625.21,8760.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,566500,4.032074196328877,0.41643468150653495,3201.3646274431335,9180.0,True,False,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,316500,4.25,0.5817,3487.0,6120.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,346500,4.052204324713302,0.4896423971232302,3160.6672577175905,3840.0,True,False,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,576500,3.5,0.3602,0.0,14040.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,236500,4.75,1.1303,4040.8,6900.0,False,True,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,726500,3.875,0.1734,36.91,7920.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,326500,3.875,0.2295,1250.0,5820.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,236500,3.5,-0.0196,1456.05,3240.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,106500,4.047680700357252,0.4731912250745345,3169.812734060409,5040.0,True,False,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,246500,3.99,0.2943,1807.5,8100.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,376500,4.0508472374064874,0.48470704550862154,3163.4109006204358,4200.0,True,False,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,366500,3.875,0.3073,3972.5,8040.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,346500,3.625,0.069,1836.6,7680.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,326500,3.75,0.3085,5774.8,3060.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,356500,4.375,0.6872,552.96,14100.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,336500,2.99,-0.6305,3310.0,9197.17778595264,False,False,True,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,496500,4.99,0.7938,1250.0,9060.0,True,False,False,0,0.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,176500,4.053561412020117,0.49457774873783844,3157.9236148147456,3480.0,True,False,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,86500,3.625,0.8535,1607.0,2460.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,486500,4.25,-0.2063,250.0,13500.0,True,False,False,0,0.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,216500,3.625,-0.0933,211.37,11820.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,116500,4.058989761247378,0.5143191551962736,3146.9490432033626,2040.0,False,True,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,246500,4.75,0.7297,2185.34,6000.0,True,False,False,0,0.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,396500,3.75,-0.3257,0.0,6180.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,676500,3.875,0.2957,2616.32,7320.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,76500,4.375,1.0705,3364.4600929574594,3720.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,106500,3.75,1.0716,3593.75,5520.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,666500,4.14860521455633,0.47041520183444563,3727.7769370338638,3540.0,False,True,False,0,0.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,226500,5.375,1.2447,0.0,13140.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,226500,3.75,0.0122,0.0,7655.169312592669,False,False,True,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,226500,4.75,1.6683,0.0,4440.0,False,True,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,286500,4.045645069397029,0.46578819765262214,3173.928198414678,5580.0,False,True,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,246500,4.057632673940564,0.5093838035816649,3149.6926861062075,2400.0,True,False,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,126500,3.99,0.5348,3162.5,6060.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,156500,4.75,1.3239,3725.0,5520.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,176500,4.051751962277698,0.48799727991836095,3161.5818053518724,3960.0,False,True,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,326500,3.5,0.1849,7063.55,9960.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,286500,3.25,0.133,1402.2,10440.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,156500,3.875,0.5411,4625.0,5100.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,576500,3.875,0.0985,0.0,10200.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,446500,4.56,0.162,0.0,8880.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,516500,4.04835924401066,0.47565890088183993,3168.4409126089868,4860.0,False,True,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,226500,4.050621056188685,0.48388448690618713,3163.8681744375767,4260.0,False,True,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,406500,3.5,0.019,14250.0,7620.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,406500,4.0,-0.3085,63.83,11580.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,116500,3.125,0.3902,3225.53,2820.0,False,True,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,156500,3.99,1.1743,3500.0,18300.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,446500,4.5,-0.1601,5722.18,10920.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,236500,4.875,0.8044,2034.25,12840.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,156500,4.060120667336391,0.5184319482084474,3144.6626741176574,1740.0,False,False,True,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,436500,3.375,-0.2411,4752.0,18780.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,86500,4.25,1.1878,3427.0,2280.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,346500,4.037502545556138,0.43617608796496965,3190.3900558317514,7740.0,False,True,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,156500,4.99,0.8573,4495.0,3180.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,356500,4.25,0.9699,10985.0,5880.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,556500,3.375,0.5786,8229.53,5340.0,False,True,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,406500,4.026193484666012,0.39504815784323144,3213.2537466887975,10740.0,True,False,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,436500,4.0470021567038446,0.47072354926723037,3171.1845555118316,5220.0,True,False,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,276500,4.75,1.4796,9876.31,5340.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,216500,3.25,-0.3638,7020.0,1860.0,False,False,True,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,236500,4.15312883891238,0.48686637388314136,3718.6314606910455,2340.0,True,False,False,0,0.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,126500,4.99,0.8875,3337.5,1800.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,196500,4.375,0.9756,4715.0,3240.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,176500,4.25,0.793,4954.53,1860.0,False,True,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,346500,4.99,0.5805,750.0,7560.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,456500,4.125,0.0818,2746.495082703247,4800.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,156500,4.99,1.2288,4685.0,6420.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,366500,3.5,-0.1583,5435.0,4380.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,186500,3.75,0.1962,4321.25,3420.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,226500,4.56,0.439,6212.5,5880.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,586500,4.18,-0.1222,0.0,6540.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,446500,3.75,0.2987,3195.78,7380.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,496500,3.5,-0.2926,150.0,10500.0,True,False,False,0,0.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,406500,3.5,-0.0836,0.0,5940.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,346500,4.375,0.5064,293.51,3000.0,True,False,False,0,0.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,346500,3.99,0.7163,4662.0,4620.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,136500,4.047680700357252,0.4731912250745345,3169.812734060409,5040.0,False,True,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,256500,3.99,0.6149,3526.88,2820.0,True,False,False,0,0.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,316500,4.05107341862429,0.4855296041110564,3162.9536268032953,4140.0,False,True,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,446500,4.375,0.278,13943.75,4980.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,156500,3.99,0.7738,3087.5,5280.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,286500,4.038181089209546,0.43864376377227465,3189.0182343803285,7560.0,True,False,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,416500,3.375,0.3519,4180.15,7980.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,166500,3.625,0.8015,4537.5,11640.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,466500,3.875,0.2141,50.16,12600.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,326500,3.75,0.65,1971.6,5340.0,False,True,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,216500,4.375,0.6806,3105.0,3660.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,236500,4.019860410567541,0.37201651697505733,3226.057413568744,12420.0,True,False,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,316500,3.625,0.1032,4027.25,5700.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,236500,3.99,0.5873,6993.0,2820.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,116500,4.056049405415946,0.5036258933646218,3152.893602826194,2820.0,False,True,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,496500,3.99,0.233,1045.0,11280.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,386500,4.125,0.2693,295.0,4320.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,276500,3.5,0.4859,6110.0,8940.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,416500,3.875,0.3065,7520.0,6600.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,346500,3.875,0.0216,0.0,7620.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,466500,5.25,0.6823,2352.0,4800.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,256500,4.032074196328877,0.41643468150653495,3201.3646274431335,9180.0,True,False,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,386500,4.04745451913945,0.4723686664721005,3170.2700078775497,5100.0,True,False,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,166500,3.5,-0.0881,0.0,2640.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,726500,4.5,0.3957,0.0,18780.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,286500,3.9416017092078666,0.08741124053262617,3384.274154299508,33180.0,True,False,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,186500,3.875,0.3399,5464.95,2280.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,596500,3.25,-0.3057,462.93,8146.249092942809,False,False,True,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,726500,3.99,0.3564,3241.670631110741,12480.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,446500,4.18,-0.227,1325.0,7200.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,206500,4.05288286836671,0.49211007293053477,3159.295436266167,3660.0,False,True,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,336500,4.5,-0.056,0.0,7560.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,376500,4.038633451645151,0.4402888809771439,3188.1036867460466,7440.0,True,False,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,306500,4.875,0.4987,1150.0,4740.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,336500,3.5,0.0218,0.0,14880.0,True,False,False,0,1.0,0,Poor
350,0.0,Poor,0.0,1,0,1,500,256500,4.056501767851551,0.5052710105694915,3151.9790551919123,2700.0,True,False,False,0,1.0,1,Poor
350,0.0,Poor,0.0,1,0,1,500,216500,4.375,1.122,2123.0,2340.0,False,True,False,0,1.0,0,Poor
